Tiêu đề,Diện tích(m2),Số phòng ngủ,Số Phòng WC,Thời gian đăng,Tỉnh/Thành,Quận/Huyện,Hướng nhà,Hướng ban công,Loại nhà,Giá,Link
"Bán nhà lô góc Nguyễn Văn Cừ, 50m x 5 tầng, MT 5m, kinh doanh, 6 tỷ 5",50,4,4,15/10/2023,Hà Nội,Long Biên,,,Bán Nhà riêng,6.5,https://batdongsan.vn/ban-nha-lo-goc-nguyen-van-cu-50m-x-5-tang-mt-5m-kinh-doanh-6-ty-5-r280988
"Bán nhà đẹp 54m2, H8m, 1T, 2L, 4PN, 4WC, Linh Xuân, Thủ Đức, Nhỉnh 5tỷ",54,4,4,15/10/2023,TP Hồ Chí Minh,Thủ Đức,,,Bán Nhà riêng,5.4,https://batdongsan.vn/ban-nha-dep-54m2-h8m-1t-2l-4pn-4wc-linh-xuan-thu-duc-nhinh-5ty-r280987
"BÁN NHÀ GÒ XOÀI, BÌNH TÂN, 60m2, 3TẦNG, 3PN, 3WC. GIÁ 5 TỶ NHỈNH.",60,3,3,16/10/2023,TP Hồ Chí Minh,Bình Tân,,,Bán Nhà riêng,5.6,https://batdongsan.vn/ban-nha-go-xoai-binh-tan-60m2-3tang-3pn-3wc-gia-5-ty-nhinh-r280986
"BÁN NHÀ GÒ XOÀI, BÌNH TÂN, 60m2, 3TẦNG, 3PN, 3WC. GIÁ 5 TỶ NHỈNH.",60,3,3,16/10/2023,TP Hồ Chí Minh,Bình Tân,,,Bán Nhà riêng,5.6,https://batdongsan.vn/ban-nha-go-xoai-binh-tan-60m2-3tang-3pn-3wc-gia-5-ty-nhinh-r280985
Giang Nguyễn Văn,44,,,16/10/2023,Hà Nội,Đống Đa,,,Bán Nhà riêng,6.7,https://batdongsan.vn/giang-nguyen-van-r280984
"Bán nhà Long Biên 40m2_giá 6,8 tỷ GaRa thang máy ngõ thông.",40,5,6,16/10/2023,Hà Nội,Long Biên,,,Bán Nhà riêng,6800000000.0,https://batdongsan.vn/ban-nha-long-bien-40m2-gia-68-ty-gara-thang-may-ngo-thong-r280983
"Bán nhà Lý sơn Long Biên 60m2_ giá 6,5 tỷ Gara ngõ thông",60,4,4,16/10/2023,Hà Nội,Long Biên,,,Bán Nhà riêng,6500000000.0,https://batdongsan.vn/ban-nha-ly-son-long-bien-60m2-gia-65-ty-gara-ngo-thong-r280982
"Bán nhà phố Trung Kính, 195m2 siêu phẩm lô góc, kinh doanh đỉnh",195,,,16/10/2023,Hà Nội,Cầu Giấy,,,Bán Nhà mặt phố,36.0,https://batdongsan.vn/ban-nha-pho-trung-kinh-195m2-sieu-pham-lo-goc-kinh-doanh-dinh-r280981
"Bán nhà mới Đội Cấn, 52m2 dân xây, 10 bước ra phố, kinh doanh tốt",52,4,,16/10/2023,Hà Nội,Ba Đình,,,Bán Nhà riêng,9.0,https://batdongsan.vn/ban-nha-moi-doi-can-52m2-dan-xay-10-buoc-ra-pho-kinh-doanh-tot-r280980
Bán nhà khu dân Hai Thành Tên Lửa 5x20,100,,,16/10/2023,TP Hồ Chí Minh,Bình Tân,,,Bán Nhà riêng,9.7,https://batdongsan.vn/ban-nha-khu-dan-hai-thanh-ten-lua-5x20-r280973
Bán nhà khu dân Hai Thành Tên Lửa 5x20,100,,,16/10/2023,TP Hồ Chí Minh,Bình Tân,,,Bán Nhà riêng,9.7,https://batdongsan.vn/ban-nha-khu-dan-hai-thanh-ten-lua-5x20-r280972
"NHÀ HOÀN THIỆN NGAY CHANGSHIN, ĐỒNG KHỞI SỔ RIÊNG CHỈ 800TR",100,4,2,16/10/2023,Đồng Nai,Biên Hòa,,,Bán Nhà riêng,2150000.0,https://batdongsan.vn/nha-hoan-thien-ngay-changshin-dong-khoi-so-rieng-chi-800tr-r280970
"ĐƯỜNG XE TẢI 8M SÁT BẠCH ĐẰNG, PHƯỜNG 24, BÌNH THẠNH, 3 TẦNG BTCT, 50M2, 6.x TỶ",50,4,3,16/10/2023,TP Hồ Chí Minh,Bình Thạnh,,,Bán Nhà,6.5,https://batdongsan.vn/duong-xe-tai-8m-sat-bach-dang-phuong-24-binh-thanh-3-tang-btct-50m2-6x-ty-r280968
"Nhà mới hẻm ô tô, cạnh C/c Ruby Nguyễn Sỹ Sách, 4.5 tỷ",49,2,2,16/10/2023,TP Hồ Chí Minh,Tân Bình,,,Bán Nhà riêng,4.5,https://batdongsan.vn/nha-moi-hem-o-to-canh-cc-ruby-nguyen-sy-sach-45-ty-r280967
"Bán nhà đẹp 5x18m, giá rẻ -HXT to-Gần Hương lô 2-Bình Tân",90,4,4,16/10/2023,TP Hồ Chí Minh,Bình Tân,Nam,Nam,Bán Nhà riêng,5.88,https://batdongsan.vn/ban-nha-dep-5x18m-gia-re-hxt-to-gan-huong-lo-2-binh-tan-r280963
"Nhà xây BTCT, cách hẻm xe tải 7m sạch sẽ, 3 tầng nở hậu nhẹ.",35,2,3,16/10/2023,TP Hồ Chí Minh,Gò Vấp,Tây-Bắc,,Bán Nhà riêng,4.69,https://batdongsan.vn/nha-xay-btct-cach-hem-xe-tai-7m-sach-se-3-tang-no-hau-nhe-r280956
Bán nhà ngõ 28 Xuân La- Tây Hồ 63m VEN HỒ TÂY- an sinh đỉnh nhỉnh 7 tỷ,63,4,3,16/10/2023,Hà Nội,Tây Hồ,,,Bán Nhà riêng,7.9,https://batdongsan.vn/ban-nha-ngo-28-xuan-la-tay-ho-63m-ven-ho-tay-an-sinh-dinh-nhinh-7-ty-r280954
"Nhà 3 Tầng Mặt tiền khu Kiến Thiết, trung tâm P. Hiệp Phú Quận 9, dt 215 m²",215,4,4,16/10/2023,TP Hồ Chí Minh,Quận 9,,,Bán Nhà mặt phố,26.0,https://batdongsan.vn/nha-3-tang-mat-tien-khu-kien-thiet-trung-tam-p-hiep-phu-quan-9-dt-215-m-r280953
Bán nhà mặt tiền đường số 38 khu Tên lửa,80,,,16/10/2023,TP Hồ Chí Minh,Bình Tân,,,Bán Nhà riêng,7.7,https://batdongsan.vn/ban-nha-mat-tien-duong-so-38-khu-ten-lua-r280952
"Nhà đẹp Văn Quán, nội thất sang xịn mịn, 34m2, 3.7 tỷ",34,,,16/10/2023,Hà Nội,Hà Đông,,,Bán Nhà riêng,3.7,https://batdongsan.vn/nha-dep-van-quan-noi-that-sang-xin-min-34m2-37-ty-r280949
"Bán nhà đường Trường Chinh, gần phố, gần ô tô, ở ngay 5 tầng 35m2 giá 4.2 tỷ",35,7,4,16/10/2023,Hà Nội,Thanh Xuân,,,Bán Nhà riêng,4.2,https://batdongsan.vn/ban-nha-duong-truong-chinh-gan-pho-gan-o-to-o-ngay-5-tang-35m2-gia-42-ty-r280948
"Bán nhà đường Trường Chinh, gần phố, gần ô tô, ở ngay 5 tầng 35m2 giá 4.2 tỷ",35,7,4,16/10/2023,Hà Nội,Thanh Xuân,,,Bán Nhà riêng,4.2,https://batdongsan.vn/ban-nha-duong-truong-chinh-gan-pho-gan-o-to-o-ngay-5-tang-35m2-gia-42-ty-r280947
"GẤP BÁN NHÀ TÂN BÌNH 70M2, 5 TẦNG, HXH GIÁ RẺ CHỈ NHỈNH 9 TỶ",70,5,5,16/10/2023,TP Hồ Chí Minh,Tân Bình,,,Bán Nhà riêng,9.7,https://batdongsan.vn/gap-ban-nha-tan-binh-70m2-5-tang-hxh-gia-re-chi-nhinh-9-ty-r280946
"HÀNG HIẾM LẠC LONG QUÂN 59M2, NGANG ĐẸP 4M8, HXH CHỈ NHỈNH 6 TỶ",59,,,16/10/2023,TP Hồ Chí Minh,Tân Bình,,,Bán Nhà riêng,6.6,https://batdongsan.vn/hang-hiem-lac-long-quan-59m2-ngang-dep-4m8-hxh-chi-nhinh-6-ty-r280945
"Nhà bán 76m2 hẻm oto 6m,Nguyễn Ảnh Thủ,1 trệt 1 lầu,giá 4,x tỷ",76,3,3,16/10/2023,TP Hồ Chí Minh,Quận 12,Tây-Bắc,,Bán Nhà riêng,4800000000.0,https://batdongsan.vn/nha-ban-76m2-hem-oto-6mnguyen-anh-thu1-tret-1-laugia-4x-ty-r280942
Hoàng Anh Tuấn,32,2,2,16/10/2023,TP Hồ Chí Minh,Gò Vấp,Đông-Bắc,Đông-Bắc,Bán Nhà riêng,31.0,https://batdongsan.vn/hoang-anh-tuan-r280941
"Nhỉnh 4 tỷ sở hữu ngay căn nhà đẹp ở Mỗ Lao, cách chợ vài bước chân.",43,,,16/10/2023,Hà Nội,Hà Đông,,,Bán Nhà riêng,4.5,https://batdongsan.vn/nhinh-4-ty-so-huu-ngay-can-nha-dep-o-mo-lao-cach-cho-vai-buoc-chan-r280940
"HXH HOÀNG DIỆU THÔNG LÊ VĂN SỸ - HƠN 100M2 - 3 BƯỚC RA HẺM XE TẢI NÉ - 9,9 Tỷ",113,,,16/10/2023,TP Hồ Chí Minh,Phú Nhuận,,,Bán Nhà riêng,9.9,https://batdongsan.vn/hxh-hoang-dieu-thong-le-van-sy-hon-100m2-3-buoc-ra-hem-xe-tai-ne-99-ty-r280939
NHÀ ĐẸP – GÒ VẤP-2 TẦNG-2PN – ĐƯỜNG THỐNG NHẤT – CHỈ 2.69 TỶ,23,2,2,16/10/2023,TP Hồ Chí Minh,Gò Vấp,Đông-Bắc,Tây-Bắc,Bán Nhà riêng,2.69,https://batdongsan.vn/nha-dep-go-vap-2-tang-2pn-duong-thong-nhat-chi-269-ty-r280938
"Chung Cư MINI Lô Góc Hai Mặt Thoáng Siêu Đẹp, Hồ Tùng Mậu, Nam Từ Liêm, Kinh Doanh Dòng Tiền 480tr/năm, Diện Tích 62m2, 5Tầng, MT:4m, Chỉ Hơn 6 tỷ.",62,9,9,16/10/2023,Hà Nội,Nam Từ Liêm,,,Bán Nhà riêng,6.3,https://batdongsan.vn/chung-cu-mini-lo-goc-hai-mat-thoang-sieu-dep-ho-tung-mau-nam-tu-liem-kinh-doanh-dong-tien-480trnam-dien-tich-62m2-5tang-mt4m-chi-hon-6-ty-r280937
"NHÀ SIÊU HIẾM HỒ TÙNG MẬU, NAM TỪ LIÊM, DIỆN TÍCH 50M, 5 TẦNG, MẶT TIỀN SIÊU NÉT 5M, KINH DOANH CHUNG CƯ MINI SIÊU HÓT, GIÁ CHỈ HƠN 5 TỶ.",50,4,4,16/10/2023,Hà Nội,Nam Từ Liêm,,,Bán Nhà riêng,5.6,https://batdongsan.vn/nha-sieu-hiem-ho-tung-mau-nam-tu-liem-dien-tich-50m-5-tang-mat-tien-sieu-net-5m-kinh-doanh-chung-cu-mini-sieu-hot-gia-chi-hon-5-ty-r280935
"NHÀ SIÊU HIẾM HỒ TÙNG MẬU, NAM TỪ LIÊM, DIỆN TÍCH 50M, 5 TẦNG, MẶT TIỀN SIÊU NÉT 5M, KINH DOANH CHUNG CƯ MINI SIÊU HÓT, GIÁ CHỈ HƠN 5 TỶ.",50,4,4,16/10/2023,Hà Nội,Nam Từ Liêm,,,Bán Nhà riêng,5.6,https://batdongsan.vn/nha-sieu-hiem-ho-tung-mau-nam-tu-liem-dien-tich-50m-5-tang-mat-tien-sieu-net-5m-kinh-doanh-chung-cu-mini-sieu-hot-gia-chi-hon-5-ty-r280934
"Bán nhà Võng Thị gần hồ tây, 35m vuông giá 6 tỷ 300 triệu gần ô tô đỗ",35,4,5,16/10/2023,Hà Nội,Tây Hồ,,,Bán Nhà riêng,6.3,https://batdongsan.vn/ban-nha-vong-thi-gan-ho-tay-35m-vuong-gia-6-ty-300-trieu-gan-o-to-do-r280932
"20m2 Lê Hoàng Phái, GV, 3 tầng hẻm thông chỉ có 2 tỷ có lẻ",20,2,3,16/10/2023,TP Hồ Chí Minh,Gò Vấp,,,Bán Nhà riêng,2.05,https://batdongsan.vn/20m2-le-hoang-phai-gv-3-tang-hem-thong-chi-co-2-ty-co-le-r280931
"BÁN NHÀ HUỲNH THIÊN LỘC, TÂN PHÚ - 80M (4x20) A4 - HẺM XE TẢI - 3 TẦNG BTCT - CHỈ 5 TỶ 2.",80,3,3,16/10/2023,TP Hồ Chí Minh,Tân Phú,,,Bán Nhà riêng,5.2,https://batdongsan.vn/ban-nha-huynh-thien-loc-tan-phu-80m-4x20-a4-hem-xe-tai-3-tang-btct-chi-5-ty-2-r280929
Shophouse sở hữu lâu dài ngay tại trung tâm quận Bình Tân - Sang tên sổ đỏ khi khách vay Vietinbank,80,,,16/10/2023,TP Hồ Chí Minh,Bình Tân,,,Bán Nhà mặt phố,16.86,https://batdongsan.vn/shophouse-so-huu-lau-dai-ngay-tai-trung-tam-quan-binh-tan-sang-ten-so-do-khi-khach-vay-vietinbank-r280926
"căn nhà đẹp 4 tầng gần chợ Tăng Nhơn Phú B, khu công nghệ cao, đường xe tải.",50,4,3,16/10/2023,TP Hồ Chí Minh,Quận 9,,,Bán Nhà riêng,5.0,https://batdongsan.vn/can-nha-dep-4-tang-gan-cho-tang-nhon-phu-b-khu-cong-nghe-cao-duong-xe-tai-r280925
BÁN NHÀ LONG BIÊN 85M X 5 TẦNG-GARA 7 CHỖ - FULL NỘI THẤT,85,6,4,16/10/2023,Hà Nội,Long Biên,,,Bán Nhà riêng,7.6,https://batdongsan.vn/ban-nha-long-bien-85m-x-5-tang-gara-7-ch-full-noi-that-r280922
BÁN NHÀ LONG BIÊN 85M X 5 TẦNG-GARA 7 CHỖ - FULL NỘI THẤT,85,6,4,16/10/2023,Hà Nội,Long Biên,,,Bán Nhà riêng,7.6,https://batdongsan.vn/ban-nha-long-bien-85m-x-5-tang-gara-7-ch-full-noi-that-r280921
"Bán nhà HXH đường GÒ XOÀI, DT: 4x18.5m, 3 lầu, 9 phòng, giá: 5.5 tỷ TL Liên Hệ Ngay",74,,,16/10/2023,TP Hồ Chí Minh,Bình Tân,,,Bán Nhà riêng,5.5,https://batdongsan.vn/ban-nha-hxh-duong-go-xoai-dt-4x185m-3-lau-9-phong-gia-55-ty-tl-lien-he-ngay-r280916
"BÁN NHÀ TRẦN BÌNH TRỌNG, PHƯỜNG 5, 4 TẦNG, 3.8x25 M2, GIÁ 9.5 TỶ",95,4,4,16/10/2023,TP Hồ Chí Minh,Bình Thạnh,,,Bán Nhà riêng,9.5,https://batdongsan.vn/ban-nha-tran-binh-trong-phuong-5-4-tang-38x25-m2-gia-95-ty-r280915
Bán gấp nhà 1trệt 1 lầu. 60m2 tỉnh lộ 43.ô tô ngủ trong nhà,61,,2,16/10/2023,TP Hồ Chí Minh,Thủ Đức,,,Bán Nhà riêng,3.4,https://batdongsan.vn/ban-gap-nha-1tret-1-lau-60m2-tinh-lo-43o-to-ngu-trong-nha-r280912
"Bán nhà 2MT ngang 7 nở hậu 7,5m đường Nguyễn Cửu Vân phường 17 Bình Thạnh , Giá 26 tỷ",107,,,16/10/2023,TP Hồ Chí Minh,Bình Thạnh,,,Bán Nhà mặt phố,26.0,https://batdongsan.vn/ban-nha-2mt-ngang-7-no-hau-75m-duong-nguyen-cuu-van-phuong-17-binh-thanh-gia-26-ty-r280909
"Bán nhà 2MT đường SỐ 24 LÊ VĂN QUỚI, DT: 4x26m, 1 lửng, giá: 6.1 tỷ TL Liên Hệ Ngay",104,,,16/10/2023,TP Hồ Chí Minh,Bình Tân,,,Bán Nhà mặt phố,6.1,https://batdongsan.vn/ban-nha-2mt-duong-so-24-le-van-quoi-dt-4x26m-1-lung-gia-61-ty-tl-lien-he-ngay-r280901
"Mrs Tâm Bán lô góc siêu đẹp mặt đường Tam Bạc, Hồng Bàng, Hải Phòng 84m2 mặt tiền 6,7m",84,1,1,16/10/2023,Hải Phòng,Hồng Bàng,Tây-Bắc,Tây-Bắc,Bán Nhà mặt phố,19.74,https://batdongsan.vn/mrs-tam-ban-lo-goc-sieu-dep-mat-duong-tam-bac-hong-bang-hai-phong-84m2-mat-tien-67m-r280899
"Bán nhà HXH đường CHIẾN LƯỢC, DT: 5x13m, 1 lửng, giá: 4.2 tỷ TL Liên Hệ Ngay",65,,,16/10/2023,TP Hồ Chí Minh,Bình Tân,,,Bán Nhà riêng,4.2,https://batdongsan.vn/ban-nha-hxh-duong-chien-luoc-dt-5x13m-1-lung-gia-42-ty-tl-lien-he-ngay-r280897
Cửa nhựa giả gỗ Đài Loan tại Quận 9 | Cửa phòng ngủ vàToilet,,,,16/10/2023,TP Hồ Chí Minh,Quận 9,,,Bán Nhà riêng,,https://batdongsan.vn/cua-nhua-gia-go-dai-loan-tai-quan-9-cua-phong-ngu-vatoilet-r280896
"Bán nhà MTKD đường TRƯƠNG PHƯỚC PHAN, DT: 4x16m, giá: 6.8 tỷ TL Liên Hệ ngay",64,,,16/10/2023,TP Hồ Chí Minh,Bình Tân,,,Bán Nhà mặt phố,6.8,https://batdongsan.vn/ban-nha-mtkd-duong-truong-phuoc-phan-dt-4x16m-gia-68-ty-tl-lien-he-ngay-r280895
"Bán nhà An Dương Vương, Tây Hồ 4 tầng, 60m vuông, mặt tiền 10m giá 5 tỷ 500 triệu ngõ ô tô",60,4,2,16/10/2023,Hà Nội,Tây Hồ,,,Bán Nhà riêng,5.5,https://batdongsan.vn/ban-nha-an-duong-vuong-tay-ho-4-tang-60m-vuong-mat-tien-10m-gia-5-ty-500-trieu-ngo-o-to-r280892
"Nhà Bán Nguyễn Văn quá,50m2,tặng full nội thất,giá nhỉnh 4 tỷ, đường oto 8m",50,2,1,16/10/2023,TP Hồ Chí Minh,Quận 12,Đông-Nam,,Bán Nhà riêng,4.1,https://batdongsan.vn/nha-ban-nguyen-van-qua50m2tang-full-noi-thatgia-nhinh-4-ty-duong-oto-8m-r280888
"Nhà Bán Nguyễn Văn quá,50m2,tặng full nội thất,giá nhỉnh 4 tỷ, đường oto 8m",50,2,1,16/10/2023,TP Hồ Chí Minh,Quận 12,Đông-Nam,,Bán Nhà riêng,4.1,https://batdongsan.vn/nha-ban-nguyen-van-qua50m2tang-full-noi-thatgia-nhinh-4-ty-duong-oto-8m-r280887
"Bán Nhà Phố Thanh Am, Long Biên, Ô tô Tránh Tặng Full Nội Thất",38,4,3,16/10/2023,Hà Nội,Long Biên,,,Bán Nhà riêng,3.4,https://batdongsan.vn/ban-nha-pho-thanh-am-long-bien-o-to-tranh-tang-full-noi-that-r280885
"Hẻm xe hơi Lê Quang Định, 50m2, 3 tầng giá chỉ 4.9tỷ",50,4,3,16/10/2023,TP Hồ Chí Minh,Bình Thạnh,,,Bán Nhà riêng,4.9,https://batdongsan.vn/hem-xe-hoi-le-quang-dinh-50m2-3-tang-gia-chi-49ty-r280883
Bán Nhà Quận 10 - Nội Thất Gỗ Cao Cấp - 5 Tầng 5PN - Nhỉnh 7Tỷ,37,,,16/10/2023,TP Hồ Chí Minh,Quận 10,,,Bán Nhà riêng,7.6,https://batdongsan.vn/ban-nha-quan-10-noi-that-go-cao-cap-5-tang-5pn-nhinh-7ty-r280880
Siêu rẻ! Bán nhà mặt tiền Phú Nhuận khu phố ẩm thực P. 2 - Giá chỉ 16tỷ thương lượng mạnh,,,,16/10/2023,TP Hồ Chí Minh,Phú Nhuận,,,Bán Luxury home,16.0,https://batdongsan.vn/sieu-re-ban-nha-mat-tien-phu-nhuan-khu-pho-am-thuc-p-2-gia-chi-16ty-thuong-luong-manh-r280878
"Siêu hiếm! Bán nhà 6 lầu CHDV HXH đường Cộng Hòa P. 13 Q. Tân Bình, giá chỉ 20 tỷ TL mạnh",,,,16/10/2023,TP Hồ Chí Minh,Tân Bình,,,Bán Luxury home,20.0,https://batdongsan.vn/sieu-hiem-ban-nha-6-lau-chdv-hxh-duong-cong-hoa-p-13-q-tan-binh-gia-chi-20-ty-tl-manh-r280877
"Ngộp tài chính cần bán gấp nhà hẻm mới đường Số 27 - Lê Đức Thọ, Q. Gò Vấp - Giá chỉ 4 tỷ hơn",,,,16/10/2023,TP Hồ Chí Minh,Gò Vấp,,,Bán Luxury home,4.95,https://batdongsan.vn/ngop-tai-chinh-can-ban-gap-nha-hem-moi-duong-so-27-le-duc-tho-q-go-vap-gia-chi-4-ty-hon-r280876
Bán nhà đang cho thuê 6tr/tháng !!!,20,2,2,16/10/2023,TP Hồ Chí Minh,Bình Thạnh,Đông-Nam,,Bán Nhà riêng,2.4,https://batdongsan.vn/ban-nha-dang-cho-thue-6trthang-r280875
Bán nhà đang cho thuê 6tr/tháng !!!,20,2,2,16/10/2023,TP Hồ Chí Minh,Bình Thạnh,Đông-Nam,,Bán Nhà riêng,2.4,https://batdongsan.vn/ban-nha-dang-cho-thue-6trthang-r280874
"Tin thật 100%! Cần bán nhà hẻm xe hơi đường Lý Tự Trọng, P. Bến Thành Q. 1 giá chỉ 21 tỷ",,,,16/10/2023,TP Hồ Chí Minh,Quận 1,,,Bán Luxury home,21.0,https://batdongsan.vn/tin-that-100-can-ban-nha-hem-xe-hoi-duong-ly-tu-trong-p-ben-thanh-q-1-gia-chi-21-ty-r280873
"Siêu phẩm chỉ có 1! Góc 3 mặt tiền HĐT 1110tr/tháng ở đường Phan Văn Trị, P.5 Q. Gò Vấp giá siêu rẻ",,,,16/10/2023,TP Hồ Chí Minh,Gò Vấp,,,Bán Luxury home,30.0,https://batdongsan.vn/sieu-pham-chi-co-1-goc-3-mat-tien-hdt-1110trthang-o-duong-phan-van-tri-p5-q-go-vap-gia-sieu-re-r280872
"Siêu phẩm chỉ có 1!! Bán nhà mặt tiền mới đẹp đại hạ giá đường Nguyễn Lâm, Phường 3 Q. Bình Thạnh",,,,16/10/2023,TP Hồ Chí Minh,Bình Thạnh,,,Bán Luxury home,9.2,https://batdongsan.vn/sieu-pham-chi-co-1-ban-nha-mat-tien-moi-dep-dai-ha-gia-duong-nguyen-lam-phuong-3-q-binh-thanh-r280871
"Bán nhà mặt tiền diện tích: 100m2 đường Bùi Văn Thêm, P. 9 Quận Phú Nhuận giá cực ưu đãi",,,,16/10/2023,TP Hồ Chí Minh,Phú Nhuận,,,Bán Luxury home,24.5,https://batdongsan.vn/ban-nha-mat-tien-dien-tich-100m2-duong-bui-van-them-p-9-quan-phu-nhuan-gia-cuc-uu-dai-r280869
Cần Bán Gấp Nhà Phố Hoàng Mai Với Diện Tích 35m2 5 Tầng Mặt Tiền 4m Giá 3.85 Tỷ Có Thương Lượng,35,,,16/10/2023,Hà Nội,Hoàng Mai,,,Bán Nhà riêng,3.85,https://batdongsan.vn/can-ban-gap-nha-pho-hoang-mai-voi-dien-tich-35m2-5-tang-mat-tien-4m-gia-385-ty-co-thuong-luong-r280868
Cần Bán Nhà phố Đền Lừ Diện Tích 35M2 5 Tầng Giá 4.65 Tỷ,35,3,4,16/10/2023,Hà Nội,Hoàng Mai,Tây-Bắc,,Bán Nhà riêng,4.65,https://batdongsan.vn/can-ban-nha-pho-den-lu-dien-tich-35m2-5-tang-gia-465-ty-r280866
"Bán nhà Dương Văn Bé - Quận Hai Bà Trưng 54m2x5T x MT 3,4m 6,4tỷ, nhà hiện đại thông thoáng",54,,,16/10/2023,Hà Nội,Hai Bà Trưng,,,Bán Nhà riêng,6.4,https://batdongsan.vn/ban-nha-duong-van-be-quan-hai-ba-trung-54m2x5t-x-mt-34m-64ty-nha-hien-dai-thong-thoang-r280865
"Nhà đẹp lô góc KV vip Thủ Đức,kiến trúc Châu Âu, 66m2, 4PN, gần sát trường cấp 3",68,4,3,16/10/2023,TP Hồ Chí Minh,Thủ Đức,,,Bán Nhà riêng,6.8,https://batdongsan.vn/nha-dep-lo-goc-kv-vip-thu-duckien-truc-chau-au-66m2-4pn-gan-sat-truong-cap-3-r280863
"Nhà đẹp lô góc KV vip Thủ Đức,kiến trúc Châu Âu, 66m2, 4PN, gần sát trường cấp 3",68,4,3,16/10/2023,TP Hồ Chí Minh,Thủ Đức,,,Bán Nhà riêng,6.8,https://batdongsan.vn/nha-dep-lo-goc-kv-vip-thu-duckien-truc-chau-au-66m2-4pn-gan-sat-truong-cap-3-r280862
"NHÀ ĐẸP VŨ TÔNG PHAN- THANH XUÂN- 31M- MT 4,5M- NGÕ NÔNG- FULL NỘI THẤT 4,2 TỶ",31,3,4,16/10/2023,Hà Nội,Thanh Xuân,,,Bán Nhà riêng,4.2,https://batdongsan.vn/nha-dep-vu-tong-phan-thanh-xuan-31m-mt-45m-ngo-nong-full-noi-that-42-ty-r280861
CỰC PHẨM - TRUNG TÂM THANH XUÂN - LÔ GÓC- KINH DOANH - NHỈNH 7 TỶ,,,,16/10/2023,Hà Nội,Thanh Xuân,,,Bán Nhà riêng,,https://batdongsan.vn/cuc-pham-trung-tam-thanh-xuan-lo-goc-kinh-doanh-nhinh-7-ty-r280860
"Nhà đẹp, 5 tầng, 50m2, 4PN, gần chợ Bà Chiểu, quận Bình Thạnh nhỉnh 5 tỷ",,,,16/10/2023,TP Hồ Chí Minh,Bình Thạnh,,,Bán Nhà riêng,,https://batdongsan.vn/nha-dep-5-tang-50m2-4pn-gan-cho-ba-chieu-quan-binh-thanh-nhinh-5-ty-r280853
"Nhà xinh lung linh 1 lầu hẻm 205 Huỳnh Tấn Phát, P.Tân Thuận Đông, Quận 7",45.4,2,3,17/10/2023,TP Hồ Chí Minh,Quận 7,Đông,,Bán Nhà,4.75,https://batdongsan.vn/nha-xinh-lung-linh-1-lau-hem-205-huynh-tan-phat-ptan-thuan-dong-quan-7-r280848
"Nhà 1 lầu hẻm xe hơi Huỳnh Tấn Phát, Phường Tân Thuận Tây, Quận 7",52,2,2,17/10/2023,TP Hồ Chí Minh,Quận 7,,,Bán Nhà,4.5,https://batdongsan.vn/nha-1-lau-hem-xe-hoi-huynh-tan-phat-phuong-tan-thuan-tay-quan-7-r280846
"Bán nhà đẹp Phan Kế Bính, 50m2 MT4.5m trung tâm Ba Đình, ở sướng",50,4,,17/10/2023,Hà Nội,Ba Đình,,,Bán Nhà riêng,12.0,https://batdongsan.vn/ban-nha-dep-phan-ke-binh-50m2-mt45m-trung-tam-ba-dinh-o-suong-r280843
Nhà ở xã hội tại khu công nghiệp VSIP2 chỉ với 480tr,,,,17/10/2023,Bình Dương,Bến Cát,Đông,,Bán Nhà riêng,,https://batdongsan.vn/nha-o-xa-hoi-tai-khu-cong-nghiep-vsip2-chi-voi-480tr-r280841
"Bán nhà phố Đào Tấn, Ba Đình, ô tô đỗ cửa, kinh doanh, 5 tầng 50m2 giá 8.3 tỷ",50,5,4,17/10/2023,Hà Nội,Ba Đình,,,Bán Nhà riêng,8.3,https://batdongsan.vn/ban-nha-pho-dao-tan-ba-dinh-o-to-do-cua-kinh-doanh-5-tang-50m2-gia-83-ty-r280836
"Bán Biệt thự sân vườn Đường Đặng Văn Bi, P Trường Thọ, dt 191 m²",191,5,4,17/10/2023,TP Hồ Chí Minh,Thủ Đức,,,Bán Nhà,18.5,https://batdongsan.vn/ban-biet-thu-san-vuon-duong-dang-van-bi-p-truong-tho-dt-191-m-r280835
"BÁN NHÀ NGAY TP BIÊN HÒA,SỔ RIÊNG THỔ CƯ,CHỈ CẦN 700TR NHẬN NHÀ Ở NGAY",123,3,2,17/10/2023,Đồng Nai,Vĩnh Cửu,,,Bán Nhà riêng,0.7,https://batdongsan.vn/ban-nha-ngay-tp-bien-hoaso-rieng-tho-cuchi-can-700tr-nhan-nha-o-ngay-r280834
"Nhà Ngộp Tân Bình, 62m2, 2 tầng, sổ nở hậu tài lộc giá chỉ nhỉnh 6 tỷ.",62,3,2,17/10/2023,TP Hồ Chí Minh,Tân Bình,Đông,,Bán Nhà riêng,6.65,https://batdongsan.vn/nha-ngop-tan-binh-62m2-2-tang-so-no-hau-tai-loc-gia-chi-nhinh-6-ty-r280830
