Tiêu đề,Diện tích(m2),Số phòng ngủ,Số phòng WC,Thời gian đăng,Tỉnh/Thành,Quận/Huyện,Hướng nhà,Hướng ban công,Loại nhà,Giá,Link
Chính chủ cần bán nhà biệt thự mini,,3.0,4.0,06/05/2023,Đà Nẵng,Liên Chiểu,Bắc,Tây-Bắc,Bán Nhà mặt phố,,https://batdongsan.vn/chinh-chu-can-ban-nha-biet-thu-mini-r268657
"BÁN NHÀ MTKD MIẾU GÒ XOÀI BÌNH TÂN - 60M, 5 TẦNG, SỔ ĐẸP - DT 12TR/TH - CHỈ 4.8 T.Ỷ",60.0,3.0,4.0,06/05/2023,TP Hồ Chí Minh,Bình Tân,,,Bán Nhà mặt phố,4.8,https://batdongsan.vn/ban-nha-mtkd-mieu-go-xoai-binh-tan-60m-5-tang-so-dep-dt-12trth-chi-48-ty-r268656
"Bán nhà HXH thông đường HƯƠNG LỘ 2, DT: 4x12m, 3 lầu, giá: 5.1 tỷ TL Liên Hệ Ngay",48.0,,,06/05/2023,TP Hồ Chí Minh,Bình Tân,,,Bán Nhà riêng,5.1,https://batdongsan.vn/ban-nha-hxh-thong-duong-huong-lo-2-dt-4x12m-3-lau-gia-51-ty-tl-lien-he-ngay-r268654
"Nhà Đẹp Mặt Tiền, 4PN, 4 Toilet,Ngay Tt Thành Phố Thuận An, Giá  Lỗ 800 Triệu , Chỉ 3.2 Tỷ.",61.0,4.0,4.0,06/05/2023,Bình Dương,Thuận An,Đông-Nam,Đông-Nam,Bán Nhà riêng,3.2,https://batdongsan.vn/nha-dep-mat-tien-4pn-4-toiletngay-tt-thanh-pho-thuan-an-gia-lo-800-trieu-chi-32-ty-r268653
"Bán nhà hẻm 635 Hương Lộ 2 Bình Tân 52m2, 4 tầng BTCT, 4PN, kinh doanh, nhỉnh 5 tỷ thương lượng 0978508087",52.0,4.0,,06/04/2023,TP Hồ Chí Minh,Bình Tân,,,Bán Nhà mặt phố,5.5,https://batdongsan.vn/ban-nha-hem-635-huong-lo-2-binh-tan-52m2-4-tang-btct-4pn-kinh-doanh-nhinh-5-ty-thuong-luong-0978508087-r268648
"Bán nhà Kinh Dương Vương Bình Tân, hẻm 3 gác, nhà 3 tầng ,2 PN, FULL công năng, chỉ 2,2 tỷ TL 0978508087",18.0,2.0,3.0,06/04/2023,TP Hồ Chí Minh,Bình Tân,,,Bán Nhà riêng,2.2,https://batdongsan.vn/ban-nha-kinh-duong-vuong-binh-tan-hem-3-gac-nha-3-tang-2-pn-full-cong-nang-chi-22-ty-tl-0978508087-r268647
"bán nhà hương lộ 2 Bình Tân HXH, DT 56m2, 2 tầng, 2 PN, bán gấp về quê, chỉ 4,5 tỷ Thương lượng 0978508087",56.0,2.0,2.0,06/04/2023,TP Hồ Chí Minh,Bình Tân,,,Bán Nhà riêng,4.5,https://batdongsan.vn/ban-nha-huong-lo-2-binh-tan-hxh-dt-56m2-2-tang-2-pn-ban-gap-ve-que-chi-45-ty-thuong-luong-0978508087-r268646
"Nhà hẻm xe ba gác rộng 80m2 đường CMT8, quận 10, mới đẹp chỉ 7,6 tỷ",80.0,2.0,2.0,06/04/2023,TP Hồ Chí Minh,Quận 10,,,Bán Nhà mặt phố,,https://batdongsan.vn/nha-hem-xe-ba-gac-rong-80m2-duong-cmt8-quan-10-moi-dep-chi-76-ty-r268644
BÁN NHÀ GIÁ RẺ HÀ TRÌ HÀ ĐÔNG 50M2 3 THOÁNG GIÁ CHỈ HƠN 60TR/M,50.0,,,06/04/2023,Hà Nội,Hà Đông,,,Bán Nhà riêng,3150.0,https://batdongsan.vn/ban-nha-gia-re-ha-tri-ha-dong-50m2-3-thoang-gia-chi-hon-60trm-r268643
"Gò Vấp, Thống Nhất Phường 11, HXH 6m, 52m2, 6 tầng chỉ 9.8 tỷ",52.0,4.0,5.0,06/03/2023,TP Hồ Chí Minh,Gò Vấp,,,Bán Nhà riêng,9.8,https://batdongsan.vn/go-vap-thong-nhat-phuong-11-hxh-6m-52m2-6-tang-chi-98-ty-r268639
"Bán nhà PVC Phường 9 Gò Vấp, HXH 6m, 105m2, 5x21, 2 tầng chỉ 8 tỷ",105.0,5.0,2.0,06/03/2023,TP Hồ Chí Minh,Gò Vấp,Bắc,,Bán Nhà riêng,8.0,https://batdongsan.vn/ban-nha-pvc-phuong-9-go-vap-hxh-6m-105m2-5x21-2-tang-chi-8-ty-r268638
"Bán nhà 5 tầng thang máy sịn sò siêu đẹp khu phân lô Bạch Đằng, Thượng Lý, Hồng Bàng, Hải Phòng 0796-336-866",48.0,4.0,5.0,06/03/2023,Hải Phòng,Hồng Bàng,Nam,Nam,Bán Nhà riêng,5.9,https://batdongsan.vn/ban-nha-5-tang-thang-may-sin-so-sieu-dep-khu-phan-lo-bach-dang-thuong-ly-hong-bang-hai-phong-0796-336-866-r268632
"Nhà đẹp Phố Xuân Đỗ, Long Biên, đường rộng ô tô vào, thoáng, 36m2x 4 tầng, mặt: 5m, 3 tỷ 4",36.0,,,06/03/2023,Hà Nội,Long Biên,,,Bán Nhà riêng,3.4,https://batdongsan.vn/nha-dep-pho-xuan-do-long-bien-duong-rong-o-to-vao-thoang-36m2x-4-tang-mat-5m-3-ty-4-r268623
"Gần Công Viên Lê Thị Riêng, P6 Tân Bình, 48m2, 3 tầng giá nhỉnh 5 tỷ.",,,,06/03/2023,TP Hồ Chí Minh,Tân Bình,,,Bán Nhà riêng,5.5,https://batdongsan.vn/gan-cong-vien-le-thi-rieng-p6-tan-binh-48m2-3-tang-gia-nhinh-5-ty-r268621
"Bán Villa 4 tầng khu nhà ở cao cấp 97 Bạch Đằng, Hạ Lý, Hồng Bàng, Hải Phòng 0796-336-866",78.0,4.0,4.0,06/03/2023,Hải Phòng,Hồng Bàng,Bắc,Bắc,Bán Nhà riêng,13.2,https://batdongsan.vn/ban-villa-4-tang-khu-nha-o-cao-cap-97-bach-dang-ha-ly-hong-bang-hai-phong-0796-336-866-r268620
"Bán nhà MTKD giao QL13, HBP, 56m2, SHR, chỉ hơn 4 tỷ Thủ Đức.",56.0,,,06/03/2023,TP Hồ Chí Minh,Thủ Đức,,,Bán Nhà mặt phố,4700000.0,https://batdongsan.vn/ban-nha-mtkd-giao-ql13-hbp-56m2-shr-chi-hon-4-ty-thu-duc-r268619
"Bán nhà HXH thông đường SỐ 14 LÊ VĂN QUỚI, DT: 4x9m, 1 lầu, giá: 3.45 tỷ TL Liên Hệ Ngay",36.0,,,06/03/2023,TP Hồ Chí Minh,Bình Tân,,,Bán Nhà riêng,3.45,https://batdongsan.vn/ban-nha-hxh-thong-duong-so-14-le-van-quoi-dt-4x9m-1-lau-gia-345-ty-tl-lien-he-ngay-r268618
"Bán nhà HXH đường SỐ 22 LÊ VĂN QUỚI, DT: 4,5x11m, 2 lầu, giá: 5.5 tỷ TL Liên Hệ Ngay",50.0,,,06/03/2023,TP Hồ Chí Minh,Bình Tân,,,Bán Nhà riêng,5.5,https://batdongsan.vn/ban-nha-hxh-duong-so-22-le-van-quoi-dt-45x11m-2-lau-gia-55-ty-tl-lien-he-ngay-r268617
"Bán nhà 2 mặt HXT cách MTĐ Đình Phong Phú 15m, 106m2, 2 tầng, TNP Thủ Đúc chỉ 4.9 tỷ",106.0,,,06/03/2023,TP Hồ Chí Minh,Quận 9,,,Bán Nhà mặt phố,4900000.0,https://batdongsan.vn/ban-nha-2-mat-hxt-cach-mtd-dinh-phong-phu-15m-106m2-2-tang-tnp-thu-duc-chi-49-ty-r268616
"Bán nhà HXH đường ĐẤT MỚI, DT: 4.5x8m, 1 lầu, giá: 3.5 tỷ TL Liên Hệ Ngay",36.0,,,06/03/2023,TP Hồ Chí Minh,Bình Tân,,,Bán Nhà riêng,3.5,https://batdongsan.vn/ban-nha-hxh-duong-dat-moi-dt-45x8m-1-lau-gia-35-ty-tl-lien-he-ngay-r268613
"Bán nhà HXH thông đường ĐẤT MỚI, DT: 4x12.5m, 3 lầu, giá: 5.9 tỷ TL Liên Hệ Ngay",50.0,,,06/03/2023,TP Hồ Chí Minh,Bình Tân,,,Bán Nhà riêng,5.9,https://batdongsan.vn/ban-nha-hxh-thong-duong-dat-moi-dt-4x125m-3-lau-gia-59-ty-tl-lien-he-ngay-r268612
Chính chủ bán nhà nhỏ xinh mới xây gần chợ Bà Chiểu - P.24 - Bình Thạnh,35.0,2.0,3.0,06/03/2023,TP Hồ Chí Minh,Bình Thạnh,,,Bán Nhà mặt phố,3.88,https://batdongsan.vn/chinh-chu-ban-nha-nho-xinh-moi-xay-gan-cho-ba-chieu-p24-binh-thanh-r268609
Nhà mới vào ở ngay. Quách Điêu. Bình Chánh. HXH quay đầu. 65m2. Nhỉnh 2 Tỷ.,65.0,3.0,,06/03/2023,TP Hồ Chí Minh,Bình Chánh,,,Bán Nhà riêng,2.7,https://batdongsan.vn/nha-moi-vao-o-ngay-quach-dieu-binh-chanh-hxh-quay-dau-65m2-nhinh-2-ty-r268608
"Nhà ở ngay, cạnh Hải Sản 179 Tây Thạnh, Quận Tân Phú, 3.2 tỷ",42.0,2.0,2.0,06/03/2023,TP Hồ Chí Minh,Tân Phú,,,Bán Nhà riêng,3.2,https://batdongsan.vn/nha-o-ngay-canh-hai-san-179-tay-thanh-quan-tan-phu-32-ty-r268600
"BÁN NHÀ BÌNH , QUẬN 11, 2 TẦNG 20M2 CÁCH MẶT TIỀN 30M CHỈ 2.5 TỶ.",20.0,,,06/03/2023,TP Hồ Chí Minh,Quận 11,,,Bán Nhà riêng,2.5,https://batdongsan.vn/ban-nha-binh-quan-11-2-tang-20m2-cach-mat-tien-30m-chi-25-ty-r268599
"BÁN NHÀ NGUYỄN SƠN, NỞ HẬU 4M, GIÁ THƠM",30.0,2.0,2.0,06/03/2023,TP Hồ Chí Minh,Tân Phú,,,Bán Nhà riêng,4.1,https://batdongsan.vn/ban-nha-nguyen-son-no-hau-4m-gia-thom-r268598
"Hàng ngộp giảm 600tr! Bán nhà đẹp Phạm Văn Hai P3 TB, 3.65x11m, 3T chỉ 4.9 tỷ.",40.0,,,06/03/2023,TP Hồ Chí Minh,Tân Bình,,,Bán Nhà riêng,4900000000.0,https://batdongsan.vn/hang-ngop-giam-600tr-ban-nha-dep-pham-van-hai-p3-tb-365x11m-3t-chi-49-ty-r268596
"Bán Nhà Quận Đống Đa, Phân lô, Oto chánh, 7 chỗ vào nhà, 60m x4 tầng MT4m.",60.0,4.0,3.0,06/03/2023,Hà Nội,Đống Đa,,,Bán Nhà riêng,10.3,https://batdongsan.vn/ban-nha-quan-dong-da-phan-lo-oto-chanh-7-cho-vao-nha-60m-x4-tang-mt4m-r268595
"Hoa Hậu Phố Víp, Quận Đống Đa, Thang máy, oto 7 chỗ vào nhà. 51m x7 tầng MT5m",51.0,4.0,6.0,06/03/2023,Hà Nội,Đống Đa,,,Bán Nhà riêng,12.8,https://batdongsan.vn/hoa-hau-pho-vip-quan-dong-da-thang-may-oto-7-cho-vao-nha-51m-x7-tang-mt5m-r268594
"Nhà phố 2 tầng mặt tiền view công viên tại KCN VSIP2A, đường nhựa 13m",120.0,,,06/03/2023,Bình Dương,Tân Uyên,,,Bán Nhà mặt phố,1.05,https://batdongsan.vn/nha-pho-2-tang-mat-tien-view-cong-vien-tai-kcn-vsip2a-duong-nhua-13m-r268592
"Bán nhà đường Mã Lò, Bình Tân HXH, 32M2, 2 Tầng Đúc Kiên Cố, nhỉnh 3 xíu tỷ TL",32.0,1.0,2.0,06/03/2023,TP Hồ Chí Minh,Bình Tân,,,Bán Nhà mặt phố,3.05,https://batdongsan.vn/ban-nha-duong-ma-lo-binh-tan-hxh-32m2-2-tang-duc-kien-co-nhinh-3-xiu-ty-tl-r268588
Chính chủ cần bán nhà mới xây đẹp trung tâm hẻm Nguyễn Đình Chính P.11 Phú Nhuận,1226.0,4.0,3.0,06/04/2023,TP Hồ Chí Minh,Phú Nhuận,,,Bán Nhà mặt phố,3260.0,https://batdongsan.vn/chinh-chu-can-ban-nha-moi-xay-dep-trung-tam-hem-nguyen-dinh-chinh-p11-phu-nhuan-r268583
Sở hữu ngay căn shophose kinh doanh cực tốt tại Centa Vsip,120.0,,,06/04/2023,Bắc Ninh,Từ Sơn,,,Bán Nhà mặt phố,7.1,https://batdongsan.vn/so-huu-ngay-can-shophose-kinh-doanh-cuc-tot-tai-centa-vsip-r268582
"BÁN NHÀ ÂU CƠ, Q11 33M2 2 TẦNG, KẾ ĐƯỜNG LỚN CHỈ 2.95 TỶ TL",33.0,,,06/04/2023,TP Hồ Chí Minh,Quận 11,,,Bán Nhà riêng,2.95,https://batdongsan.vn/ban-nha-au-co-q11-33m2-2-tang-ke-duong-lon-chi-295-ty-tl-r268579
"Lỗ 700 Triệu Bán Nhanh, Nhà 1 Trệt 1 Lầu, Full Nội Thất, Tt Thành Phố.",60.0,4.0,4.0,06/04/2023,Bình Dương,Thuận An,Đông-Nam,Đông-Nam,Bán Nhà riêng,3.3,https://batdongsan.vn/lo-700-trieu-ban-nhanh-nha-1-tret-1-lau-full-noi-that-tt-thanh-pho-r268577
"HỘ KHẨU NGHĨA TÂN, NGÕ NÔNG, GẦN Ô TÔ TRÁNH, ĐỖ, TẶNG FULL NỘI THẤT – HOÀNG QUỐC VIỆT, CẦU GIẤY",35.0,3.0,4.0,06/04/2023,Hà Nội,Cầu Giấy,,,Bán Nhà riêng,4.55,https://batdongsan.vn/ho-khau-nghia-tan-ngo-nong-gan-o-to-tranh-d-tang-full-noi-that-hoang-quoc-viet-cau-giay-r268576
NHÀ 2 TẤM- HXH- 53M2-NGAY CHỢ PHÚ TRUNG- GIÁP TÂN BÌNH- Q11- CHỈ 4 TỶ X nhỏ xíu,53.0,1.0,1.0,06/04/2023,TP Hồ Chí Minh,Tân Phú,Tây-Nam,Tây-Nam,Bán Nhà riêng,4.3,https://batdongsan.vn/nha-2-tam-hxh-53m2-ngay-cho-phu-trung-giap-tan-binh-q11-chi-4-ty-x-nho-xiu-r268575
"NHÀ MỚI ĐẸP- HẺM XE HƠI- NGAY TÂN THỚI NHÂT QUẬN 12 - NGANG 4.M - 54M2.CHỈ 5,2TỶ",72.0,3.0,3.0,06/04/2023,TP Hồ Chí Minh,Quận 12,,,Bán Nhà riêng,5.2,https://batdongsan.vn/nha-moi-dep-hem-xe-hoi-ngay-tan-thoi-nhat-quan-12-ngang-4m-54m2chi-52ty-r268574
"BÁN NHÀ LẠC LONG QUÂN, Q11, HẺM 6M, 26M2 2 TẦNG CHỈ 2 TỶ CÒN TL",26.0,,,06/04/2023,TP Hồ Chí Minh,Quận 11,,,Bán Nhà riêng,,https://batdongsan.vn/ban-nha-lac-long-quan-q11-hem-6m-26m2-2-tang-chi-2-ty-con-tl-r268573
BÁN NHÀ PHẠM THẾ HIỂN PHƯỜNG 4 QUẬN 8,40.0,3.0,2.0,06/04/2023,TP Hồ Chí Minh,Quận 8,Đông-Bắc,Đông-Bắc,Bán Nhà mặt phố,3000000.0,https://batdongsan.vn/ban-nha-pham-the-hien-phuong-4-quan-8-r268571
"Nhà mặt tiền kinh doanh Tân Kỳ Tân Quý, cạnh Aeon Tân Phú, 5.5 tỷ",58.0,2.0,2.0,06/04/2023,TP Hồ Chí Minh,Tân Phú,,,Bán Nhà riêng,5.5,https://batdongsan.vn/nha-mat-tien-kinh-doanh-tan-ky-tan-quy-canh-aeon-tan-phu-55-ty-r268570
Hxh 5 tỷ 4x15 3PN Lê Quang Định P4 Gò Vấp,60.0,3.0,2.0,06/04/2023,TP Hồ Chí Minh,Gò Vấp,,,Bán Nhà riêng,5.0,https://batdongsan.vn/hxh-5-ty-4x15-3pn-le-quang-dinh-p4-go-vap-r268567
"2PN 3,5 tỷ 3,5x10 Đinh Tiên Hoàng P3 Bình Thạnh",35.0,2.0,2.0,06/04/2023,TP Hồ Chí Minh,Bình Thạnh,,,Bán Nhà riêng,3.5,https://batdongsan.vn/2pn-35-ty-35x10-dinh-tien-hoang-p3-binh-thanh-r268566
Chỉ nhỉnh 4 tỷ có ngay căn nhà 43m2 - 3 mặt thoáng - Ô TÔ vào nhà - ngã 5 Hà Trì,43.0,,,06/04/2023,Hà Nội,Hà Đông,,,Bán Nhà riêng,4400.0,https://batdongsan.vn/chi-nhinh-4-ty-co-ngay-can-nha-43m2-3-mat-thoang-o-to-vao-nha-nga-5-ha-tri-r268565
BÁN GẤP NHÀ MẶT TIỀN MỚI XÂY ĐẸP ĐƯỜNG NGUYỄN XÍ P.13 BÌNH THẠNH,100.0,5.0,6.0,06/04/2023,TP Hồ Chí Minh,Bình Thạnh,,,Bán Nhà mặt phố,3.9,https://batdongsan.vn/ban-gap-nha-mat-tien-moi-xay-dep-duong-nguyen-xi-p13-binh-thanh-r268564
"Chính chủ bán gấp nhà mặt tiền siêu đẹp Nguyễn Đình Chiểu, Phường 3, Phú Nhuận",132.0,6.0,4.0,06/04/2023,TP Hồ Chí Minh,Phú Nhuận,,,Bán Nhà mặt phố,3.6,https://batdongsan.vn/chinh-chu-ban-gap-nha-mat-tien-sieu-dep-nguyen-dinh-chieu-phuong-3-phu-nhuan-r268563
"Nhà chưa qua đầu tư, tiện xây mới, hẻm 4m, sát bên Bình Thạnh",42.0,3.0,1.0,06/02/2023,TP Hồ Chí Minh,Gò Vấp,Tây,,Bán Nhà riêng,4.6,https://batdongsan.vn/nha-chua-qua-dau-tu-tien-xay-moi-hem-4m-sat-ben-binh-thanh-r268562
"Bán nhà Phú Mỹ, Lê Đức Thọ, kinh doanh sầm uất, 30m2, 6.8 tỷ",30.0,,,06/02/2023,Hà Nội,Nam Từ Liêm,,,Bán Nhà riêng,6.8,https://batdongsan.vn/ban-nha-phu-my-le-duc-tho-kinh-doanh-sam-uat-30m2-68-ty-r268559
"Bán nhà Phú Mỹ, Lê Đức Thọ, lô góc, kinh doanh sầm uất, 52m2, 8.5 tỷ",52.0,,,06/02/2023,Hà Nội,Nam Từ Liêm,,,Bán Nhà riêng,,https://batdongsan.vn/ban-nha-phu-my-le-duc-tho-lo-goc-kinh-doanh-sam-uat-52m2-85-ty-r268558
"Bán nhà Phạm Văn Đồng, mặt tiền rộng đẹp ô tô tránh, Bắc Từ Liêm, 39m2, 7.5 tỷ",39.0,,,06/02/2023,Hà Nội,Bắc Từ Liêm,,,Bán Nhà riêng,7.5,https://batdongsan.vn/ban-nha-pham-van-dong-mat-tien-rong-dep-o-to-tranh-bac-tu-liem-39m2-75-ty-r268557
"Bán nhà Xuân Đỉnh, nhà đẹp full nội thất mới, ngõ ô tô tránh, 33 m2, 4.3 tỷ",33.0,,,06/02/2023,Hà Nội,Bắc Từ Liêm,,,Bán Nhà riêng,,https://batdongsan.vn/ban-nha-xuan-dinh-nha-dep-full-noi-that-moi-ngo-o-to-tranh-33-m2-43-ty-r268556
Hxh 6x18 Điện Biên Phủ 11 tỷ 2 P22 Bình Thạnh,108.0,3.0,2.0,06/02/2023,TP Hồ Chí Minh,Bình Thạnh,,,Bán Nhà riêng,11.2,https://batdongsan.vn/hxh-6x18-dien-bien-phu-11-ty-2-p22-binh-thanh-r268550
"Hxh 3,5x11 Thống Nhất 2,7 tỷ P16 Gò Vấp",38.0,2.0,2.0,06/02/2023,TP Hồ Chí Minh,Gò Vấp,,,Bán Nhà riêng,2.7,https://batdongsan.vn/hxh-35x11-thong-nhat-27-ty-p16-go-vap-r268549
"Bán nhà Tân Hòa Đông Bình Tân, hẻm 3 gác, nhà 2 tầng, 2 PN, Full công năng, nhỉnh 2 tỷ thương lượng",26.0,2.0,2.0,06/02/2023,TP Hồ Chí Minh,Bình Tân,Đông,Đông,Bán Nhà riêng,2.3,https://batdongsan.vn/ban-nha-tan-hoa-dong-binh-tan-hem-3-gac-nha-2-tang-2-pn-full-cong-nang-nhinh-2-ty-thuong-luong-r268544
Xe tải đổ cửa. Vị trí kinh doanh. Gần mặt tiền đường. 60m2. Nhà đẹp 2 tầng. Nhỉnh 4 Tỷ.,60.0,2.0,,06/02/2023,TP Hồ Chí Minh,Tân Phú,,,Bán Nhà riêng,4.65,https://batdongsan.vn/xe-tai-do-cua-vi-tri-kinh-doanh-gan-mat-tien-duong-60m2-nha-dep-2-tang-nhinh-4-ty-r268543
"NHÀ GẦN BỬU LONG,NGÃ TƯ BẾN CÁ 820tr",96.0,,,06/02/2023,Đồng Nai,Vĩnh Cửu,,,Bán Nhà riêng,0.82,https://batdongsan.vn/nha-gan-buu-longnga-tu-ben-ca-820tr-r268542
"Bán nhà hẻm 10m ra MTĐ gần Vành đai 2, 2 tầng, shr chỉ nhỉnh 2 tỷ Linh Đông THủ Đức",20.0,,,06/02/2023,TP Hồ Chí Minh,Thủ Đức,,,Bán Nhà mặt phố,2150000.0,https://batdongsan.vn/ban-nha-hem-10m-ra-mtd-gan-vanh-dai-2-2-tang-shr-chi-nhinh-2-ty-linh-dong-thu-duc-r268541
"Cần bán Nhà Ngã Tư Sở, Thanh Xuân. Oto chánh, oto vào nhà. 42m x4tầng. giá 6,x tỷ",42.0,4.0,3.0,06/02/2023,Hà Nội,Thanh Xuân,,,Bán Nhà riêng,0.0068,https://batdongsan.vn/can-ban-nha-nga-tu-so-thanh-xuan-oto-chanh-oto-vao-nha-42m-x4tang-gia-6x-ty-r268539
Bán ngộp căn nhà nát 70m2 mặt tiền Xuân Thới Thượng Hóc Môn SHR,70.0,2.0,2.0,06/02/2023,TP Hồ Chí Minh,Hóc Môn,,,Bán Nhà riêng,0.6,https://batdongsan.vn/ban-ngop-can-nha-nat-70m2-mat-tien-xuan-thoi-thuong-hoc-mon-shr-r268535
"Ra Nhanh Lỗ 500 Triệu Nhà TT TP Thuận An, Full Nội Thất Cao Cấp.",46.0,3.0,3.0,06/02/2023,Bình Dương,Thuận An,Đông-Nam,Đông-Nam,Bán Nhà mặt phố,2.45,https://batdongsan.vn/ra-nhanh-lo-500-trieu-nha-tt-tp-thuan-an-full-noi-that-cao-cap-r268534
"NHÀ LÂM DU - BỒ ĐỀ, 48M X 5 TẦNG, MT 4M, Ô TÔ GẦN, 4 TỶ 8",48.0,6.0,5.0,06/02/2023,Hà Nội,Long Biên,,,Bán Nhà riêng,4.8,https://batdongsan.vn/nha-lam-du-bo-de-48m-x-5-tang-mt-4m-o-to-gan-4-ty-8-r268533
"Bán Nhà Ngã Tư Sở, Quận Thanh Xuân, Thang Máy, Gần oto. 45m x6T.MT4m",45.0,4.0,5.0,06/02/2023,Hà Nội,Thanh Xuân,,,Bán Nhà riêng,6.3,https://batdongsan.vn/ban-nha-nga-tu-so-quan-thanh-xuan-thang-may-gan-oto-45m-x6tmt4m-r268524
Chính chủ cần bán căn Shophouse Ngọc Trai 08 giá 15.5 tỷ - Vinhomes Ocean Park Gia Lâm. 0868878818,71.0,,,06/02/2023,Hà Nội,Gia Lâm,,,Bán Nhà mặt phố,15.5,https://batdongsan.vn/chinh-chu-can-ban-can-shophouse-ngoc-trai-08-gia-155-ty-vinhomes-ocean-park-gia-lam-0868878818-r268512
Bán nhà Láng quận Đống Đa 36m2 x 5T chỉ hơn 5 tỷ,36.0,4.0,5.0,06/02/2023,Hà Nội,Đống Đa,,,Bán Nhà riêng,5.5,https://batdongsan.vn/ban-nha-lang-quan-dong-da-36m2-x-5t-chi-hon-5-ty-r268511
"Bán nhà đường Bình Trị Đông Bình Tân HXH, 41M2, 2Tầng BTCT, Kinh Doanh, nhỉnh 5 tỷ TL",41.0,3.0,2.0,06/02/2023,TP Hồ Chí Minh,Bình Tân,Đông,,Bán Nhà mặt phố,5.2,https://batdongsan.vn/ban-nha-duong-binh-tri-dong-binh-tan-hxh-41m2-2tang-btct-kinh-doanh-nhinh-5-ty-tl-r268510
"Bán nhà Nguyễn Trãi Thanh Xuân 26m2 x 5T chỉ 3,8 tỷ",26.0,3.0,4.0,06/02/2023,Hà Nội,Thanh Xuân,,,Bán Nhà riêng,3.8,https://batdongsan.vn/ban-nha-nguyen-trai-thanh-xuan-26m2-x-5t-chi-38-ty-r268509
"Lô góc 2 mặt tiền kinh doanh khu Sân Bay, 66m2 ngang 6m, giá 8.x tỷ.",66.0,,,06/02/2023,TP Hồ Chí Minh,Tân Bình,,,Bán Nhà mặt phố,8.5,https://batdongsan.vn/lo-goc-2-mat-tien-kinh-doanh-khu-san-bay-66m2-ngang-6m-gia-8x-ty-r268508
"Nhà Cầu Giấy - Ngõ Nông, Ô Tô Vào Gần Nhà, Gần Mặt Phố, MT 5m  - 3.5 Tỷ",30.0,3.0,4.0,06/02/2023,Hà Nội,Cầu Giấy,,,Bán Nhà riêng,3.5,https://batdongsan.vn/nha-cau-giay-ngo-nong-o-to-vao-gan-nha-gan-mat-pho-mt-5m-35-ty-r268507
"Bình Tân! Lô góc 2 mặt thoáng mát, 100m2, ngang 8m, giá 4.x",100.0,,,06/02/2023,TP Hồ Chí Minh,Bình Tân,,,Bán Nhà riêng,4.8,https://batdongsan.vn/binh-tan-lo-goc-2-mat-thoang-mat-100m2-ngang-8m-gia-4x-r268506
CỰC HIẾM - NGÕ NÔNG RỘNG THOÁNG - 40M RA MẶT NGÕ GỐC ĐỂ MỚI  Ô TÔ TRÁNH - GẦN TRƯỜNG - GẦN CHỢ - NHÀ 3 THOÁNG - CHỦ TỰ XÂY CỰC TÂM HUYẾT.,47.0,5.0,4.0,06/02/2023,Hà Nội,Hai Bà Trưng,Đông,Đông,Bán Nhà riêng,4.6,https://batdongsan.vn/cuc-hiem-ngo-nong-rong-thoang-40m-ra-mat-ngo-goc-de-moi-o-to-tranh-gan-truong-gan-cho-nha-3-thoang-chu-tu-xay-cuc-tam-huyet-r268505
"Bán nhà Phú Đô, vài bước ra sân vận động Mỹ Đình, 50m2, 5.15 tỷ",50.0,,,06/02/2023,Hà Nội,Nam Từ Liêm,,,Bán Nhà riêng,5.15,https://batdongsan.vn/ban-nha-phu-do-vai-buoc-ra-san-van-dong-my-dinh-50m2-515-ty-r268503
"Bán nhà Cổ Nhuế, Bắc Từ Liêm, tặng nội thất, 33m2, 3.4 Tỷ",33.0,,,06/02/2023,Hà Nội,Bắc Từ Liêm,,,Bán Nhà riêng,,https://batdongsan.vn/ban-nha-co-nhue-bac-tu-liem-tang-noi-that-33m2-34-ty-r268502
"Bán nhà Trường Chinh, nhà mới tân trang đẹp lung linh, 42 m2, 5.1 tỷ",42.0,,,06/02/2023,Hà Nội,Thanh Xuân,,,Bán Nhà riêng,,https://batdongsan.vn/ban-nha-truong-chinh-nha-moi-tan-trang-dep-lung-linh-42-m2-51-ty-r268500
"Bán nhà 1 Trệt 1 Lầu thổ cư 72m2 đường ô tô (P.Tân Tiến) chỉ 3,570 tỉ",72.0,4.0,2.0,06/02/2023,Đồng Nai,Biên Hòa,,,Bán Nhà riêng,3.57,https://batdongsan.vn/ban-nha-1-tret-1-lau-tho-cu-72m2-duong-o-to-ptan-tien-chi-3570-ti-r268499
"Bán nhà Khương Đình, Thanh Xuân, ngõ rộng ô tô tránh, 25m2, 3.5 tỷ",25.0,,,06/02/2023,Hà Nội,Thanh Xuân,,,Bán Nhà riêng,,https://batdongsan.vn/ban-nha-khuong-dinh-thanh-xuan-ngo-rong-o-to-tranh-25m2-35-ty-r268497
"Bán nhà mặt phố Quan Nhân, kinh doanh tốt, 44m2, 2.8 tỷ",44.0,,,06/02/2023,Hà Nội,Thanh Xuân,,,Bán Nhà riêng,2.8,https://batdongsan.vn/ban-nha-mat-pho-quan-nhan-kinh-doanh-tot-44m2-28-ty-r268496
"Mới! Bán Nhà Trần Khát Chân – Lô Góc – Ô tô KD – Nở Hậu – DT 93,5m2 – 14 Tỷ",93.5,4.0,6.0,06/02/2023,Hà Nội,Hai Bà Trưng,,,Bán Nhà riêng,14.0,https://batdongsan.vn/moi-ban-nha-tran-khat-chan-lo-goc-o-to-kd-no-hau-dt-935m2-14-ty-r268493
